ott_id,Group,Family,unique_name
47513,Squamates,Agamidae,Agama aculeata
377993,Squamates,Agamidae,Agama africana
144931,Squamates,Agamidae,Agama agama
47512,Squamates,Agamidae,Agama anchietae
47503,Squamates,Agamidae,Agama armata
58605,Squamates,Agamidae,Agama atra
4124900,Squamates,Agamidae,Agama bocourti
633881,Squamates,Agamidae,Agama boensis
4124891,Squamates,Agamidae,Agama bottegi
620406,Squamates,Agamidae,Agama boueti
620404,Squamates,Agamidae,Agama boulengeri
620405,Squamates,Agamidae,Agama caudospinosa
377998,Squamates,Agamidae,Agama cristata
620403,Squamates,Agamidae,Agama doriae
4124899,Squamates,Agamidae,Agama etoshae
1018244,Squamates,Agamidae,Agama finchi
620402,Squamates,Agamidae,Agama gracilimembris
4124897,Squamates,Agamidae,Agama hartmanni
620401,Squamates,Agamidae,Agama hispida
7664698,Squamates,Agamidae,Agama hulbertorum
238280,Squamates,Agamidae,Agama impalearis
1094847,Squamates,Agamidae,Agama insularis
1018243,Squamates,Agamidae,Agama kaimosae
4124889,Squamates,Agamidae,Agama kirkii
197105,Squamates,Agamidae,Agama knobeli
7664699,Squamates,Agamidae,Agama lanzai
377996,Squamates,Agamidae,Agama lebretoni
1015719,Squamates,Agamidae,Agama lionotus
6156967,Squamates,Agamidae,Agama lucyae
4124895,Squamates,Agamidae,Agama montana
4124890,Squamates,Agamidae,Agama mossambica
7664700,Squamates,Agamidae,Agama mucosoensis
1094840,Squamates,Agamidae,Agama mwanzae
112248,Squamates,Agamidae,Agama parafricana
1094839,Squamates,Agamidae,Agama paragama
4124901,Squamates,Agamidae,Agama persimilis
5266833,Squamates,Agamidae,Agama picticauda
1094850,Squamates,Agamidae,Agama planiceps
4124894,Squamates,Agamidae,Agama robecchii
568287,Squamates,Agamidae,Agama rueppelli
568288,Squamates,Agamidae,Agama sankaranica
7664703,Squamates,Agamidae,Agama somalica
568291,Squamates,Agamidae,Agama spinosa
945641,Squamates,Agamidae,Agama tassiliensis
5266834,Squamates,Agamidae,Agama turuensis
568293,Squamates,Agamidae,Agama weidholzi
353659,Squamates,Agamidae,Amphibolurus burnsi
434960,Squamates,Agamidae,Amphibolurus centralis
1090801,Squamates,Agamidae,Amphibolurus muricatus
733652,Squamates,Agamidae,Amphibolurus norrisi
4945937,Squamates,Agamidae,Aphaniotis acutirostris
217747,Squamates,Agamidae,Aphaniotis fusca
4945938,Squamates,Agamidae,Aphaniotis ornata
7069343,Squamates,Agamidae,Bronchocela burmana
4124922,Squamates,Agamidae,Bronchocela celebensis
1064147,Squamates,Agamidae,Bronchocela cristatella
4124919,Squamates,Agamidae,Bronchocela danieli
4124923,Squamates,Agamidae,Bronchocela hayeki
4124916,Squamates,Agamidae,Bronchocela jubata
4124920,Squamates,Agamidae,Bronchocela marmorata
4124917,Squamates,Agamidae,Bronchocela orlovi
5856970,Squamates,Agamidae,Bronchocela rayaensis
6156997,Squamates,Agamidae,Bronchocela rubrigularis
5856969,Squamates,Agamidae,Bronchocela shenlong
4124918,Squamates,Agamidae,Bronchocela smaragdina
4124921,Squamates,Agamidae,Bronchocela vietnamensis
333278,Squamates,Agamidae,Bufoniceps laungwalaensis
6156999,Squamates,Agamidae,Calotes bachae
4124948,Squamates,Agamidae,Calotes bhutanensis
540981,Squamates,Agamidae,Calotes calotes
1064153,Squamates,Agamidae,Calotes ceylonensis
793750,Squamates,Agamidae,Calotes chincollium
4124946,Squamates,Agamidae,Calotes desilvai
631607,Squamates,Agamidae,Calotes emma
4124945,Squamates,Agamidae,Calotes grandisquamis
402223,Squamates,Agamidae,Calotes htunwini
793745,Squamates,Agamidae,Calotes irawadi
417567,Squamates,Agamidae,Calotes jerdoni
540987,Squamates,Agamidae,Calotes liocephalus
1064150,Squamates,Agamidae,Calotes liolepis
7664721,Squamates,Agamidae,Calotes manamendrai
4124954,Squamates,Agamidae,Calotes maria
4124952,Squamates,Agamidae,Calotes medogensis
4125032,Squamates,Agamidae,Calotes minor
1064149,Squamates,Agamidae,Calotes mystaceus
4124949,Squamates,Agamidae,Calotes nemoricola
469759,Squamates,Agamidae,Calotes nigrilabris
4124947,Squamates,Agamidae,Calotes nigriplicatus
4125188,Squamates,Agamidae,Enyalius pictus
7664722,Squamates,Agamidae,Calotes pethiyagodai
489943,Squamates,Agamidae,Calotes versicolor
1061405,Squamates,Agamidae,Ceratophora aspera
120090,Squamates,Agamidae,Ceratophora erdeleni
19772,Squamates,Agamidae,Ceratophora karu
1061400,Squamates,Agamidae,Ceratophora stoddartii
19773,Squamates,Agamidae,Ceratophora tennentii
1061399,Squamates,Agamidae,Chelosania brunnea
913427,Squamates,Agamidae,Chlamydosaurus kingii
4124955,Squamates,Agamidae,Complicitus nigrigularis
873955,Squamates,Agamidae,Cophotis ceylanica
417560,Squamates,Agamidae,Cophotis dumbara
6156968,Squamates,Agamidae,Coryphophylax brevicaudus
767337,Squamates,Agamidae,Coryphophylax subcristatus
6157010,Squamates,Agamidae,Cristidorsa otai
4124969,Squamates,Agamidae,Cristidorsa planidorsata
4125072,Squamates,Agamidae,Cryptagama aurita
282381,Squamates,Agamidae,Ctenophorus adelaidensis
806186,Squamates,Agamidae,Ctenophorus butleri
605925,Squamates,Agamidae,Ctenophorus caudicinctus
282378,Squamates,Agamidae,Ctenophorus chapmani
605926,Squamates,Agamidae,Ctenophorus clayi
605927,Squamates,Agamidae,Ctenophorus cristatus
450875,Squamates,Agamidae,Ctenophorus decresii
605920,Squamates,Agamidae,Ctenophorus femoralis
896790,Squamates,Agamidae,Ctenophorus fionni
605921,Squamates,Agamidae,Ctenophorus fordi
32625,Squamates,Agamidae,Ctenophorus gibba
32624,Squamates,Agamidae,Ctenophorus isolepis
32623,Squamates,Agamidae,Ctenophorus maculatus
32622,Squamates,Agamidae,Ctenophorus maculosus
745487,Squamates,Agamidae,Ctenophorus mckenziei
168143,Squamates,Agamidae,Ctenophorus sp. nguyarna
1090806,Squamates,Agamidae,Ctenophorus nuchalis
649023,Squamates,Agamidae,Ctenophorus ornatus
585159,Squamates,Agamidae,Ctenophorus parviceps
745486,Squamates,Agamidae,Ctenophorus pictus
745489,Squamates,Agamidae,Ctenophorus reticulatus
745488,Squamates,Agamidae,Ctenophorus rubens
745483,Squamates,Agamidae,Ctenophorus rufescens
745482,Squamates,Agamidae,Ctenophorus salinarum
745485,Squamates,Agamidae,Ctenophorus scutulatus
745484,Squamates,Agamidae,Ctenophorus tjantjalka
745481,Squamates,Agamidae,Ctenophorus vadnappa
4945946,Squamates,Agamidae,Ctenophorus yinnietharra
7069347,Squamates,Agamidae,Dendragama australis
4125045,Squamates,Agamidae,Dendragama boulengeri
7069348,Squamates,Agamidae,Dendragama dioidema
7069349,Squamates,Agamidae,Diploderma batangensis
4124972,Squamates,Agamidae,Diploderma brevipes
4124967,Squamates,Agamidae,Diploderma chapaense
4124958,Squamates,Agamidae,Diploderma dymondi
631603,Squamates,Agamidae,Diploderma flaviceps
7069350,Squamates,Agamidae,Diploderma laeviventre
798225,Squamates,Agamidae,Diploderma luei
