ott_id,Group,Family,unique_name
263471,Gymnosperms,PINACEAE,Pinus tropicalis
865413,Gymnosperms,ZAMIACEAE,Macrozamia pauli-guilielmi
994864,Gymnosperms,ZAMIACEAE,Zamia portoricensis
628864,Gymnosperms,PINACEAE,Tsuga caroliniana
582848,Gymnosperms,ZAMIACEAE,Dioon edule
709250,Gymnosperms,PODOCARPACEAE,Podocarpus nakaii
606537,Gymnosperms,ZAMIACEAE,Encephalartos eugene-maraisii
386481,Gymnosperms,TAXACEAE,Torreya californica
179203,Gymnosperms,ZAMIACEAE,Ceratozamia mixeorum
599523,Gymnosperms,ZAMIACEAE,Zamia skinneri
771664,Gymnosperms,PINACEAE,Picea sitchensis
573558,Gymnosperms,PODOCARPACEAE,Podocarpus polystachyus
4001687,Gymnosperms,ZAMIACEAE,Zamia melanorrhachis
3866734,Gymnosperms,PODOCARPACEAE,Nageia maxima
134515,Gymnosperms,CYCADACEAE,Cycas zeylanica
134493,Gymnosperms,CYCADACEAE,Cycas pranburiensis
709315,Gymnosperms,TAXACEAE,Amentotaxus yunnanensis
828747,Gymnosperms,CUPRESSACEAE,Cupressus dupreziana
14126,Gymnosperms,TAXACEAE,Cephalotaxus griffithii
988271,Gymnosperms,PINACEAE,Pinus tecunumanii
1020073,Gymnosperms,ARAUCARIACEAE,Araucaria bidwillii
599527,Gymnosperms,ZAMIACEAE,Zamia purpurea
309857,Gymnosperms,PODOCARPACEAE,Halocarpus biformis
11403,Gymnosperms,ZAMIACEAE,Zamia prasina
599521,Gymnosperms,ZAMIACEAE,Zamia standleyi
659216,Gymnosperms,ZAMIACEAE,Encephalartos princeps
596130,Gymnosperms,ZAMIACEAE,Zamia integrifolia
668996,Gymnosperms,ZAMIACEAE,Dioon argenteum
944776,Gymnosperms,CYCADACEAE,Cycas beddomei
603160,Gymnosperms,CUPRESSACEAE,Callitropsis nootkatensis
413009,Gymnosperms,PINACEAE,Abies fanjingshanensis
4001559,Gymnosperms,GNETACEAE,Gnetum ridleyi
150474,Gymnosperms,CUPRESSACEAE,Juniperus saxicola
3866735,Gymnosperms,PODOCARPACEAE,Dacrycarpus steupii
319652,Gymnosperms,CUPRESSACEAE,Juniperus jaliscana
920,Gymnosperms,PODOCARPACEAE,Podocarpus longifoliolatus
11407,Gymnosperms,ZAMIACEAE,Zamia cunaria
665925,Gymnosperms,CUPRESSACEAE,Thujopsis dolabrata
4001571,Gymnosperms,GNETACEAE,Gnetum buchholzianum
784040,Gymnosperms,PINACEAE,Tsuga sieboldii
